respondent_id,h1n1_vaccine,seasonal_vaccine,h1n1_concern,h1n1_knowledge,behavioral_avoidance,behavioral_large_gatherings,behavioral_outside_home,chronic_med_condition,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,sex,income_poverty,employment_status,census_msa
9846,0,1,3,1,1,1,1,1,3,3,4,5,1,2,65+ Years,12 Years,Female,,Not in Labor Force,"MSA, Not Principle  City"
9851,0,0,2,1,0,1,0,0,2,2,2,4,4,2,18 - 34 Years,College Graduate,Female,Below Poverty,Not in Labor Force,"MSA, Principle City"
9854,1,1,0,2,1,1,1,0,5,5,1,5,5,1,55 - 64 Years,College Graduate,Female,"> $75,000",Employed,"MSA, Not Principle  City"
9857,0,1,2,2,0,1,1,0,4,2,2,4,2,1,65+ Years,College Graduate,Female,,Not in Labor Force,"MSA, Not Principle  City"
9858,1,1,2,2,0,1,0,0,4,2,2,4,4,2,18 - 34 Years,< 12 Years,Male,"<= $75,000, Above Poverty",Employed,"MSA, Not Principle  City"
9859,0,1,2,1,1,1,1,0,5,4,2,5,4,1,35 - 44 Years,12 Years,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
9862,0,0,3,1,1,1,0,0,4,2,2,4,2,1,45 - 54 Years,College Graduate,Female,"> $75,000",Employed,"MSA, Not Principle  City"
9865,1,1,2,2,1,1,0,0,3,2,4,5,4,4,65+ Years,College Graduate,Female,"> $75,000",Not in Labor Force,"MSA, Not Principle  City"
9868,1,1,3,2,0,1,0,1,5,1,1,1,1,1,55 - 64 Years,< 12 Years,Male,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
9870,0,0,1,0,1,1,1,0,5,1,1,4,1,1,18 - 34 Years,< 12 Years,Male,,Not in Labor Force,"MSA, Not Principle  City"
9876,0,0,3,2,1,1,1,0,4,2,2,4,2,1,45 - 54 Years,Some College,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
9877,1,1,1,1,1,1,0,1,4,2,2,4,2,1,65+ Years,Some College,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
9878,0,0,2,1,1,1,1,1,4,5,5,4,5,5,35 - 44 Years,< 12 Years,Male,Below Poverty,Unemployed,"MSA, Not Principle  City"
9879,0,1,3,1,1,1,1,0,3,4,4,5,4,2,65+ Years,< 12 Years,Female,Below Poverty,Not in Labor Force,"MSA, Principle City"
9883,0,0,3,2,1,1,1,0,4,5,2,4,4,4,55 - 64 Years,Some College,Male,"> $75,000",Employed,Non-MSA
9884,0,0,2,1,1,1,1,1,5,5,2,1,5,1,45 - 54 Years,Some College,Female,Below Poverty,Not in Labor Force,Non-MSA
9889,0,0,1,2,1,1,0,0,3,2,1,4,2,1,18 - 34 Years,Some College,Female,,Employed,"MSA, Not Principle  City"
9890,0,1,3,2,1,1,1,0,3,2,2,5,1,1,65+ Years,< 12 Years,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
9892,0,1,3,2,1,1,1,1,4,2,1,5,2,1,65+ Years,Some College,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
9895,0,0,2,2,1,1,0,0,3,2,4,4,2,4,55 - 64 Years,College Graduate,Male,"> $75,000",Employed,"MSA, Principle City"
9896,1,0,3,2,1,1,1,0,5,1,1,5,1,1,65+ Years,< 12 Years,Female,,Not in Labor Force,"MSA, Not Principle  City"
9897,0,0,1,1,0,1,1,0,5,1,2,5,2,2,18 - 34 Years,12 Years,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
9898,0,0,1,0,1,1,0,0,5,2,1,4,2,1,55 - 64 Years,College Graduate,Female,"> $75,000",Employed,"MSA, Not Principle  City"
9900,0,0,3,1,1,1,0,0,3,1,1,4,1,1,45 - 54 Years,Some College,Male,,Not in Labor Force,"MSA, Not Principle  City"
9901,0,1,3,2,1,1,1,0,5,4,1,5,4,4,45 - 54 Years,College Graduate,Male,"> $75,000",Employed,"MSA, Not Principle  City"
9903,1,1,2,2,1,1,0,0,4,2,4,5,2,2,65+ Years,College Graduate,Female,"> $75,000",Not in Labor Force,"MSA, Not Principle  City"
9904,0,0,1,1,0,1,1,0,2,1,2,2,1,2,55 - 64 Years,Some College,Female,"<= $75,000, Above Poverty",Employed,Non-MSA
9905,0,1,1,0,0,1,1,0,3,3,1,3,3,2,65+ Years,Some College,Female,Below Poverty,Not in Labor Force,"MSA, Not Principle  City"
9909,0,0,2,1,1,1,0,1,5,2,2,4,2,2,55 - 64 Years,Some College,Female,"<= $75,000, Above Poverty",Unemployed,"MSA, Not Principle  City"
9911,0,1,2,1,1,1,1,1,2,2,1,4,2,1,65+ Years,< 12 Years,Female,,Not in Labor Force,Non-MSA
9917,0,1,1,0,1,1,0,0,4,2,5,4,4,4,18 - 34 Years,< 12 Years,Female,"> $75,000",Not in Labor Force,Non-MSA
9919,0,0,2,2,1,1,0,0,4,2,2,4,2,2,45 - 54 Years,Some College,Male,"> $75,000",Employed,"MSA, Not Principle  City"
9921,0,1,2,1,1,1,1,0,5,2,1,5,4,1,45 - 54 Years,College Graduate,Male,"<= $75,000, Above Poverty",Employed,"MSA, Not Principle  City"
9923,0,1,2,1,1,1,0,1,3,2,4,5,1,1,65+ Years,College Graduate,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
9925,0,1,2,1,1,1,1,1,4,2,2,5,2,1,65+ Years,12 Years,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
9928,0,1,1,1,1,1,1,0,4,1,1,5,4,1,65+ Years,12 Years,Male,,Not in Labor Force,"MSA, Not Principle  City"
9936,1,0,3,1,1,1,1,0,4,2,1,4,1,1,55 - 64 Years,Some College,Male,"<= $75,000, Above Poverty",Unemployed,"MSA, Principle City"
9939,1,1,2,2,1,1,1,0,5,4,1,5,4,1,55 - 64 Years,College Graduate,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
9940,0,1,2,1,1,1,1,1,3,2,4,4,2,1,55 - 64 Years,12 Years,Male,"<= $75,000, Above Poverty",Unemployed,"MSA, Not Principle  City"
9941,0,0,1,1,1,1,1,1,5,4,2,2,4,2,65+ Years,Some College,Male,"<= $75,000, Above Poverty",Employed,"MSA, Principle City"
9944,0,0,2,0,0,1,1,,2,1,1,3,3,1,65+ Years,12 Years,Female,,Not in Labor Force,"MSA, Principle City"
9946,0,1,1,2,1,1,0,0,5,2,2,5,4,1,45 - 54 Years,12 Years,Male,"> $75,000",Employed,"MSA, Principle City"
9947,1,1,2,1,1,1,0,0,4,4,4,4,4,1,45 - 54 Years,Some College,Male,"> $75,000",Employed,Non-MSA
9955,0,1,3,2,0,1,1,1,4,4,5,5,5,5,65+ Years,12 Years,Female,,Not in Labor Force,"MSA, Principle City"
9957,0,0,0,0,1,1,1,1,1,1,1,1,1,1,65+ Years,< 12 Years,Male,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
9958,0,0,0,1,1,1,1,1,4,1,1,4,1,1,55 - 64 Years,12 Years,Male,"> $75,000",Not in Labor Force,"MSA, Not Principle  City"
9963,0,1,2,1,1,1,1,0,3,1,4,5,4,4,65+ Years,12 Years,Male,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
9965,1,1,1,1,1,1,1,1,5,2,4,5,4,5,65+ Years,College Graduate,Female,"> $75,000",Employed,"MSA, Principle City"
9969,0,1,3,2,1,1,0,1,5,4,2,5,2,2,65+ Years,Some College,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
9971,1,1,2,1,1,1,0,0,5,4,4,5,2,4,18 - 34 Years,College Graduate,Female,,Employed,"MSA, Not Principle  City"
9974,1,1,3,2,1,1,1,0,5,4,5,5,5,1,45 - 54 Years,Some College,Female,"<= $75,000, Above Poverty",Unemployed,"MSA, Not Principle  City"
9975,1,1,3,1,1,1,1,1,5,4,1,5,4,1,45 - 54 Years,12 Years,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
9978,0,0,2,1,1,1,1,0,4,1,1,4,1,1,18 - 34 Years,Some College,Male,"> $75,000",Not in Labor Force,"MSA, Not Principle  City"
9986,0,0,0,2,1,1,1,0,4,1,4,2,1,1,18 - 34 Years,College Graduate,Male,"<= $75,000, Above Poverty",Employed,Non-MSA
9987,0,0,1,1,1,1,1,0,3,1,2,3,3,2,65+ Years,College Graduate,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
9990,1,1,3,2,1,1,1,1,4,4,4,4,4,1,55 - 64 Years,Some College,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
9992,1,1,1,2,1,1,1,1,5,4,2,5,4,2,55 - 64 Years,College Graduate,Male,"> $75,000",Employed,Non-MSA
10002,0,1,0,2,0,1,0,0,4,4,1,5,4,1,18 - 34 Years,College Graduate,Female,"> $75,000",Employed,Non-MSA
10004,0,1,2,1,0,1,1,1,5,1,2,5,5,4,65+ Years,Some College,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Principle City"
10008,0,0,1,2,1,1,0,0,4,2,2,4,1,2,55 - 64 Years,College Graduate,Male,"> $75,000",Employed,"MSA, Principle City"
10010,0,0,0,1,1,1,1,0,4,1,4,4,1,4,65+ Years,College Graduate,Female,,Not in Labor Force,"MSA, Not Principle  City"
10013,1,1,3,0,1,1,1,1,5,5,4,4,2,1,35 - 44 Years,12 Years,Female,Below Poverty,Not in Labor Force,Non-MSA
10016,0,1,2,1,1,1,0,0,3,2,2,5,2,1,65+ Years,College Graduate,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10018,1,1,3,1,0,1,0,1,5,4,1,5,4,1,65+ Years,12 Years,Male,"<= $75,000, Above Poverty",Employed,Non-MSA
10019,0,0,2,2,0,1,0,0,3,4,1,2,2,5,35 - 44 Years,Some College,Male,"<= $75,000, Above Poverty",Employed,"MSA, Not Principle  City"
10025,0,1,2,2,1,1,0,0,4,2,1,4,2,1,18 - 34 Years,Some College,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10027,0,1,3,2,1,1,1,0,5,2,4,5,2,1,55 - 64 Years,Some College,Female,Below Poverty,Not in Labor Force,"MSA, Not Principle  City"
10028,0,0,0,2,1,1,1,0,2,1,1,4,1,1,45 - 54 Years,12 Years,Female,Below Poverty,Not in Labor Force,Non-MSA
10037,0,1,2,1,1,1,1,0,5,2,2,5,2,2,55 - 64 Years,College Graduate,Male,,Employed,Non-MSA
10040,0,0,1,1,1,1,0,0,3,2,2,4,1,1,18 - 34 Years,12 Years,Female,Below Poverty,Employed,"MSA, Principle City"
10043,0,0,1,1,0,1,1,0,4,1,2,4,2,1,18 - 34 Years,College Graduate,Male,"<= $75,000, Above Poverty",Unemployed,"MSA, Principle City"
10047,0,1,1,1,1,1,1,1,3,3,2,4,3,4,65+ Years,Some College,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10048,0,0,2,1,1,1,0,0,4,1,2,5,4,1,55 - 64 Years,Some College,Male,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
10054,0,0,3,1,1,1,1,0,4,2,4,4,2,4,45 - 54 Years,Some College,Male,"> $75,000",Employed,Non-MSA
10056,0,0,1,2,0,1,1,0,3,1,2,4,2,1,55 - 64 Years,College Graduate,Female,"<= $75,000, Above Poverty",Employed,"MSA, Not Principle  City"
10066,1,0,3,2,1,1,1,1,4,5,4,4,5,2,45 - 54 Years,Some College,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
10068,0,0,1,1,1,1,0,0,4,1,2,4,1,2,65+ Years,Some College,Male,"> $75,000",Employed,"MSA, Not Principle  City"
10069,1,1,2,2,1,1,0,0,5,2,4,4,4,4,45 - 54 Years,College Graduate,Female,"> $75,000",Employed,"MSA, Principle City"
10072,1,1,2,2,1,1,1,1,4,4,4,4,4,4,65+ Years,12 Years,Female,,Not in Labor Force,"MSA, Not Principle  City"
10078,0,1,2,0,1,1,1,1,3,1,1,1,1,1,65+ Years,12 Years,Female,Below Poverty,Not in Labor Force,Non-MSA
10079,0,1,3,2,0,1,0,0,4,4,4,5,4,4,65+ Years,College Graduate,Male,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
10081,0,1,3,2,1,1,0,1,3,5,5,5,3,2,18 - 34 Years,College Graduate,Female,,Employed,"MSA, Not Principle  City"
10082,0,1,2,1,1,1,1,0,4,4,1,4,4,4,45 - 54 Years,< 12 Years,Female,"> $75,000",Employed,"MSA, Not Principle  City"
10085,0,0,1,0,1,1,1,0,3,1,4,3,1,4,45 - 54 Years,Some College,Male,Below Poverty,Employed,Non-MSA
10086,0,1,2,1,1,1,0,1,4,4,2,4,4,1,65+ Years,Some College,Male,"> $75,000",Employed,Non-MSA
10087,0,0,2,1,1,1,1,0,4,2,4,4,2,4,35 - 44 Years,< 12 Years,Male,"<= $75,000, Above Poverty",Unemployed,"MSA, Not Principle  City"
10090,0,0,2,1,1,1,1,0,4,2,1,4,4,2,65+ Years,College Graduate,Female,"> $75,000",Employed,"MSA, Principle City"
10092,0,0,3,1,1,1,1,0,4,2,5,2,2,5,18 - 34 Years,< 12 Years,Female,"<= $75,000, Above Poverty",Employed,"MSA, Principle City"
10093,0,0,2,1,1,1,0,0,5,1,1,5,1,1,35 - 44 Years,Some College,Female,,Employed,Non-MSA
10097,0,1,3,2,1,1,1,1,4,3,3,4,2,1,65+ Years,12 Years,Male,Below Poverty,Not in Labor Force,"MSA, Principle City"
10102,0,0,3,1,0,1,1,0,5,4,2,1,5,4,18 - 34 Years,College Graduate,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Principle City"
10107,1,1,3,2,1,1,1,1,4,4,1,5,2,1,45 - 54 Years,Some College,Female,"<= $75,000, Above Poverty",Employed,Non-MSA
10109,0,1,2,1,1,1,0,0,5,2,2,5,4,1,65+ Years,12 Years,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10113,1,1,2,2,1,1,1,0,5,5,4,5,4,4,55 - 64 Years,College Graduate,Female,,Employed,"MSA, Principle City"
10115,1,0,1,1,1,1,1,0,5,1,2,2,1,2,18 - 34 Years,,Male,,,Non-MSA
10117,0,1,1,1,0,1,0,0,4,1,2,5,4,1,35 - 44 Years,Some College,Male,"> $75,000",Employed,Non-MSA
10121,1,1,3,1,1,1,1,1,5,5,5,5,5,5,18 - 34 Years,12 Years,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10124,1,0,3,1,1,1,1,0,5,5,4,2,4,2,18 - 34 Years,College Graduate,Female,"> $75,000",Employed,"MSA, Not Principle  City"
10128,0,1,1,2,1,1,1,0,5,3,4,5,4,2,65+ Years,12 Years,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Principle City"
10129,0,0,3,1,1,1,1,1,4,2,5,4,4,5,55 - 64 Years,Some College,Female,Below Poverty,Employed,Non-MSA
10130,0,1,1,1,1,1,1,0,2,2,2,4,2,2,65+ Years,College Graduate,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10132,0,1,2,1,1,1,0,1,3,2,2,4,1,2,55 - 64 Years,12 Years,Female,"<= $75,000, Above Poverty",Employed,"MSA, Not Principle  City"
10136,0,0,2,1,1,1,1,0,5,2,2,4,2,2,65+ Years,College Graduate,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10137,1,1,1,1,1,1,1,1,5,1,2,5,4,1,55 - 64 Years,College Graduate,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10139,0,0,2,,1,1,1,0,1,1,1,1,1,5,55 - 64 Years,< 12 Years,Male,,Not in Labor Force,Non-MSA
10144,0,0,2,1,0,1,1,0,3,2,2,5,4,2,55 - 64 Years,12 Years,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Principle City"
10145,0,0,3,1,1,1,1,0,5,4,1,2,1,5,18 - 34 Years,12 Years,Male,Below Poverty,Not in Labor Force,"MSA, Principle City"
10156,0,1,2,2,1,1,0,1,4,2,2,5,4,2,35 - 44 Years,Some College,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
10157,0,0,2,2,1,1,1,0,4,2,2,4,1,1,35 - 44 Years,12 Years,Female,Below Poverty,Not in Labor Force,"MSA, Not Principle  City"
10158,0,0,1,1,0,1,1,0,4,1,1,4,1,1,45 - 54 Years,12 Years,Male,"> $75,000",Employed,Non-MSA
10160,0,0,2,0,,1,0,0,3,2,2,5,4,2,35 - 44 Years,,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Principle City"
10161,0,0,3,0,0,1,1,0,5,1,5,4,1,4,45 - 54 Years,12 Years,Female,Below Poverty,Not in Labor Force,Non-MSA
10167,0,0,1,1,1,1,0,0,4,2,1,2,2,1,65+ Years,12 Years,Male,"<= $75,000, Above Poverty",Employed,"MSA, Not Principle  City"
10168,0,1,0,0,0,1,0,1,2,2,4,4,4,4,65+ Years,Some College,Male,,Not in Labor Force,Non-MSA
10169,0,0,2,1,1,1,1,0,2,2,2,2,2,2,45 - 54 Years,Some College,Male,"<= $75,000, Above Poverty",Employed,"MSA, Not Principle  City"
10175,0,0,2,0,1,1,1,,3,2,,,,,18 - 34 Years,,Female,,,Non-MSA
10180,0,1,3,1,1,1,0,1,4,4,1,5,4,4,55 - 64 Years,College Graduate,Female,"<= $75,000, Above Poverty",Employed,"MSA, Not Principle  City"
10181,0,0,1,2,1,1,1,1,5,2,2,5,4,1,65+ Years,Some College,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
10188,1,0,2,1,1,1,1,0,5,2,4,5,2,1,18 - 34 Years,College Graduate,Male,"> $75,000",Employed,"MSA, Principle City"
10190,1,1,3,1,1,1,1,0,5,5,4,5,5,5,65+ Years,< 12 Years,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
10191,0,0,1,1,1,1,1,1,4,1,4,2,1,4,35 - 44 Years,College Graduate,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Principle City"
10192,1,1,2,2,0,1,0,0,4,4,2,4,4,2,55 - 64 Years,College Graduate,Male,"> $75,000",Employed,"MSA, Not Principle  City"
10195,1,1,2,2,1,1,0,0,4,4,1,4,2,1,65+ Years,College Graduate,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Principle City"
10197,1,1,2,1,1,1,1,1,4,2,4,4,4,4,65+ Years,Some College,Female,"> $75,000",Not in Labor Force,"MSA, Principle City"
10200,0,0,2,1,1,1,1,1,5,4,4,5,4,4,55 - 64 Years,< 12 Years,Female,Below Poverty,Not in Labor Force,Non-MSA
10201,0,1,1,1,1,1,1,1,2,1,2,5,4,2,65+ Years,12 Years,Male,,,"MSA, Not Principle  City"
10204,1,1,3,2,1,1,1,0,5,2,4,4,2,4,55 - 64 Years,College Graduate,Male,"<= $75,000, Above Poverty",Employed,"MSA, Not Principle  City"
10212,0,0,2,1,1,1,1,0,4,5,4,5,4,2,45 - 54 Years,College Graduate,Female,"<= $75,000, Above Poverty",Employed,"MSA, Not Principle  City"
10213,0,1,2,1,1,1,0,0,4,2,2,5,4,2,55 - 64 Years,12 Years,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
10221,1,1,1,1,1,1,1,0,5,2,2,5,5,4,55 - 64 Years,College Graduate,Male,"> $75,000",Employed,"MSA, Not Principle  City"
10225,0,1,3,1,1,1,0,0,4,1,4,5,4,1,55 - 64 Years,Some College,Female,"<= $75,000, Above Poverty",Employed,"MSA, Not Principle  City"
10226,0,0,2,1,1,1,1,1,4,2,2,4,2,2,35 - 44 Years,12 Years,Male,"<= $75,000, Above Poverty",Unemployed,"MSA, Not Principle  City"
10231,0,1,2,0,1,1,1,1,5,5,4,5,5,2,65+ Years,< 12 Years,Female,,Not in Labor Force,"MSA, Not Principle  City"
10232,0,1,2,2,1,1,1,0,4,4,4,5,5,1,45 - 54 Years,12 Years,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10235,0,0,3,2,1,1,1,0,5,4,5,5,4,1,55 - 64 Years,College Graduate,Female,Below Poverty,Not in Labor Force,"MSA, Principle City"
10237,1,1,1,0,1,1,0,,,,,,,,18 - 34 Years,,Female,,,"MSA, Principle City"
10239,0,0,1,1,1,1,1,0,3,1,1,1,1,1,65+ Years,Some College,Male,,Not in Labor Force,"MSA, Not Principle  City"
10244,0,1,2,0,1,1,1,0,4,2,1,5,1,1,65+ Years,< 12 Years,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10245,0,0,2,2,1,1,1,0,4,2,2,4,2,2,45 - 54 Years,Some College,Male,"> $75,000",Employed,"MSA, Principle City"
10246,0,1,3,0,1,1,1,,,,,,,,35 - 44 Years,,Male,,,Non-MSA
10247,1,1,3,1,1,1,1,1,4,4,4,5,4,4,55 - 64 Years,12 Years,Female,"<= $75,000, Above Poverty",Employed,"MSA, Not Principle  City"
10258,0,1,3,1,1,1,1,0,5,3,4,5,4,4,65+ Years,College Graduate,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10260,0,1,1,2,1,1,1,0,4,2,2,4,2,4,65+ Years,< 12 Years,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10262,1,1,2,1,1,1,0,0,5,2,4,4,2,2,45 - 54 Years,College Graduate,Female,"> $75,000",Not in Labor Force,"MSA, Principle City"
10263,1,1,3,1,1,1,1,1,5,4,5,5,4,5,55 - 64 Years,12 Years,Female,Below Poverty,Not in Labor Force,Non-MSA
10265,0,1,0,2,1,1,1,0,4,1,1,5,1,2,45 - 54 Years,Some College,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10266,0,0,3,0,1,1,0,0,4,4,5,4,1,5,35 - 44 Years,< 12 Years,Female,Below Poverty,Not in Labor Force,"MSA, Principle City"
10268,0,1,2,1,1,1,1,0,5,5,2,5,4,4,55 - 64 Years,College Graduate,Male,"> $75,000",Employed,"MSA, Principle City"
10271,0,0,1,1,1,1,1,,,,,,,,45 - 54 Years,,Male,,,"MSA, Not Principle  City"
10272,0,0,2,1,0,1,1,0,4,4,4,5,4,4,65+ Years,12 Years,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10273,0,1,2,2,1,1,1,0,4,4,2,4,2,1,55 - 64 Years,College Graduate,Female,,Not in Labor Force,"MSA, Not Principle  City"
10277,0,0,3,1,1,1,0,0,3,4,4,5,5,4,18 - 34 Years,12 Years,Female,,Employed,"MSA, Principle City"
10287,1,1,3,2,1,1,1,0,4,4,5,5,5,5,45 - 54 Years,12 Years,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
10288,1,1,2,1,0,1,0,1,4,2,4,4,2,2,65+ Years,College Graduate,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
10290,0,1,2,2,1,1,,0,4,4,4,4,4,1,65+ Years,12 Years,Male,,Not in Labor Force,"MSA, Not Principle  City"
10292,0,0,1,1,1,1,1,0,5,1,1,5,1,1,18 - 34 Years,Some College,Female,"<= $75,000, Above Poverty",Employed,"MSA, Principle City"
10293,1,1,3,1,1,1,0,1,4,4,4,4,4,4,65+ Years,< 12 Years,Male,Below Poverty,Not in Labor Force,"MSA, Principle City"
10295,0,0,2,1,1,1,1,1,4,2,2,4,4,1,65+ Years,College Graduate,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10296,1,1,0,,1,1,0,0,3,3,2,5,1,4,55 - 64 Years,College Graduate,Male,,Not in Labor Force,Non-MSA
10298,1,1,2,1,1,1,1,0,5,4,2,5,4,2,55 - 64 Years,Some College,Male,"<= $75,000, Above Poverty",Employed,"MSA, Principle City"
10299,0,1,0,1,1,1,1,1,4,1,2,4,2,1,65+ Years,Some College,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10302,0,0,0,2,0,1,1,0,5,1,4,5,2,1,18 - 34 Years,College Graduate,Female,Below Poverty,Not in Labor Force,"MSA, Principle City"
10305,1,1,2,1,0,1,0,1,5,4,2,5,4,2,45 - 54 Years,Some College,Male,"<= $75,000, Above Poverty",Unemployed,"MSA, Not Principle  City"
10307,1,1,2,2,1,1,1,0,4,4,2,4,5,2,45 - 54 Years,Some College,Female,"<= $75,000, Above Poverty",Employed,Non-MSA
10309,0,0,2,2,1,1,1,1,3,3,2,4,4,1,55 - 64 Years,Some College,Male,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
10310,0,0,3,2,0,1,1,,,,,,,,18 - 34 Years,,Female,,,Non-MSA
10312,1,0,3,2,1,1,1,0,4,1,1,5,5,1,55 - 64 Years,< 12 Years,Female,,Unemployed,"MSA, Principle City"
10317,0,1,3,1,1,1,1,0,3,4,4,5,4,2,55 - 64 Years,< 12 Years,Female,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10319,0,0,1,1,1,1,1,0,5,1,2,5,1,1,18 - 34 Years,< 12 Years,Female,,Unemployed,"MSA, Principle City"
10322,0,0,3,1,1,1,0,0,4,2,5,5,4,5,45 - 54 Years,12 Years,Female,,Employed,"MSA, Principle City"
10323,0,0,1,2,1,1,1,1,5,1,1,5,2,1,65+ Years,12 Years,Female,,Not in Labor Force,Non-MSA
10324,0,0,2,1,1,1,0,0,4,4,4,4,4,4,35 - 44 Years,Some College,Female,"> $75,000",Employed,Non-MSA
10325,0,0,0,2,0,1,1,0,2,2,1,1,1,1,45 - 54 Years,12 Years,Female,Below Poverty,Not in Labor Force,Non-MSA
10326,0,0,1,2,1,1,1,0,1,5,1,2,1,1,55 - 64 Years,Some College,Male,"<= $75,000, Above Poverty",Employed,Non-MSA
10327,0,1,0,0,1,1,0,,5,1,2,2,1,2,65+ Years,,Male,,,"MSA, Not Principle  City"
10328,0,0,0,0,0,1,1,0,3,1,1,1,1,1,65+ Years,Some College,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10334,0,1,3,1,0,1,1,1,4,1,1,4,2,1,18 - 34 Years,< 12 Years,Female,"<= $75,000, Above Poverty",Employed,"MSA, Principle City"
10339,1,1,3,1,1,1,1,0,5,4,5,5,2,5,55 - 64 Years,12 Years,Female,Below Poverty,Employed,Non-MSA
10342,0,1,0,2,1,1,0,0,4,1,2,4,4,4,65+ Years,College Graduate,Female,"<= $75,000, Above Poverty",Not in Labor Force,Non-MSA
10344,0,0,1,1,1,1,1,0,4,1,4,5,1,2,35 - 44 Years,College Graduate,Male,"> $75,000",Employed,"MSA, Not Principle  City"
10345,0,0,3,0,1,1,1,,5,4,4,5,2,4,45 - 54 Years,,Female,,,"MSA, Not Principle  City"
10347,1,1,3,0,1,1,0,1,5,4,5,5,2,4,65+ Years,12 Years,Male,"<= $75,000, Above Poverty",Not in Labor Force,"MSA, Not Principle  City"
10348,0,0,2,1,1,1,1,0,2,5,2,2,1,5,18 - 34 Years,12 Years,Male,Below Poverty,Unemployed,Non-MSA
10350,0,0,1,2,1,1,1,0,4,4,1,4,4,2,35 - 44 Years,College Graduate,Male,"> $75,000",Employed,"MSA, Principle City"
10352,1,1,2,0,1,1,1,0,5,2,4,4,2,2,65+ Years,< 12 Years,Female,,Not in Labor Force,Non-MSA
10355,1,1,3,2,1,1,1,,5,4,4,4,4,4,18 - 34 Years,,Male,,,"MSA, Principle City"
