,h1n1_vaccine,seasonal_vaccine,age_group,sex,h1n1_concern,h1n1_knowledge,behavioral_avoidance,behavioral_large_gatherings,behavioral_outside_home,chronic_med_condition,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,education,income_poverty,employment_status
20592,0,1,4,0,1,1,0,0,0,0,3,1,2,3,1,2,3,1,1
20593,0,1,3,1,3,2,1,1,1,1,1,1,1,5,4,1,1,0,2
20594,0,0,0,1,0,1,1,0,0,0,4,1,1,2,1,4,2,1,2
20595,0,0,0,1,0,2,0,0,0,0,2,1,2,2,1,2,2,1,1
20596,0,0,2,1,2,1,0,0,0,0,3,2,4,4,3,4,2,2,1
20597,0,0,0,1,1,1,1,0,0,0,5,2,2,5,4,2,2,2,1
20598,0,1,1,0,1,1,0,0,0,0,2,2,1,5,2,1,2,2,1
20599,0,1,2,1,2,1,1,1,0,0,3,1,4,4,5,2,2,1,1
20600,0,1,1,0,2,1,1,0,0,0,3,4,4,4,4,4,3,1,1
20601,0,0,0,0,1,0,0,0,0,0,3,1,1,2,1,1,3,1,1
20602,0,0,0,0,1,1,1,0,0,0,3,2,2,4,1,2,3,2,1
20603,1,1,3,0,2,2,1,0,0,1,5,2,4,4,2,1,3,2,0
20604,1,1,3,1,3,2,1,0,1,1,5,4,4,4,4,4,3,1,2
20605,0,1,4,1,2,2,1,1,1,0,5,5,1,5,1,1,2,1,2
20606,0,0,3,0,0,1,0,0,0,0,1,1,1,1,1,1,3,1,1
20607,0,0,0,1,3,1,1,1,1,0,4,4,4,4,4,4,3,2,1
20608,1,1,1,1,2,1,1,0,0,0,4,4,4,5,4,4,3,2,2
20609,0,0,2,0,1,1,0,0,0,0,2,2,2,4,2,2,3,2,1
20610,0,0,3,1,2,0,1,1,1,1,3,4,4,4,4,5,0,0,2
20611,0,1,1,1,1,2,1,0,0,0,2,4,2,4,4,4,3,2,2
20612,0,1,2,0,0,2,1,1,1,1,4,1,1,5,2,1,3,2,2
20613,0,1,4,0,2,2,1,0,0,1,3,2,1,5,2,1,3,2,2
20614,0,0,3,0,1,2,1,0,0,1,3,2,4,2,2,4,3,2,0
20615,0,0,0,0,1,1,0,1,0,0,4,2,2,5,2,1,1,0,1
20616,0,1,3,0,2,1,1,0,0,1,4,4,2,5,4,4,2,1,1
20617,0,0,4,1,1,0,0,1,0,0,4,2,2,4,4,2,1,0,1
20618,1,1,1,1,0,2,1,0,0,0,5,2,4,5,2,1,3,2,2
20619,0,0,3,0,2,1,1,0,0,1,4,2,4,4,4,2,3,1,2
20620,0,0,0,0,2,1,1,1,1,0,1,1,2,4,2,2,3,0,1
20621,1,0,1,0,2,1,0,0,0,0,5,1,2,1,1,1,2,1,1
20622,0,1,2,1,0,1,1,0,0,0,5,2,2,5,4,1,3,2,2
20623,0,0,3,0,1,2,1,0,0,0,3,1,2,2,1,2,3,1,1
20624,0,0,2,0,2,1,1,0,1,0,5,2,4,5,2,4,1,1,1
20625,0,0,1,1,1,1,1,0,0,0,4,1,2,5,1,4,1,2,1
20626,1,1,4,0,2,2,1,1,0,1,4,4,4,2,4,4,3,2,1
20627,0,0,2,0,1,2,1,0,0,0,4,2,1,4,4,1,3,2,1
20628,0,0,4,0,2,2,1,1,0,0,5,4,4,5,5,1,3,1,1
20629,0,1,4,0,0,0,1,1,1,0,3,1,1,1,3,1,0,1,2
20630,0,1,0,1,1,2,1,0,0,0,2,2,2,4,4,1,3,2,1
20631,0,0,1,1,2,1,1,0,0,0,4,2,2,4,2,2,1,1,2
20632,0,1,3,0,1,1,0,0,0,0,3,2,2,5,4,2,3,1,1
20633,0,0,3,1,2,1,1,1,0,0,4,2,2,4,2,4,3,2,1
20634,0,0,3,0,2,2,0,0,0,0,4,1,1,3,1,1,3,1,2
20635,0,1,1,1,3,1,1,1,1,0,5,1,5,4,1,1,1,1,1
20636,0,1,4,0,2,1,1,1,1,0,5,4,2,4,4,2,1,1,2
20637,0,0,1,0,1,2,1,0,0,0,1,1,1,2,1,1,3,2,1
20638,0,0,3,0,2,1,1,0,0,1,3,2,2,2,2,4,2,1,1
20639,1,1,1,1,3,2,1,0,0,0,5,2,1,5,4,1,3,2,2
20640,0,0,4,0,2,1,1,0,1,1,5,1,1,5,4,2,1,1,2
20641,1,0,0,1,2,2,1,0,1,0,5,5,4,4,2,4,3,2,2
20642,0,0,1,0,2,2,0,0,1,0,4,2,1,4,2,2,2,2,1
20643,1,1,0,0,1,2,1,0,1,0,4,2,2,5,4,1,3,1,0
20644,0,1,4,1,2,2,1,1,1,1,4,2,4,5,2,2,3,1,1
20645,1,1,1,1,2,2,1,0,0,0,5,4,5,4,4,1,3,2,1
20646,0,1,4,0,1,1,0,0,0,0,4,2,2,5,2,1,2,1,2
20647,1,0,2,1,3,2,1,1,1,1,5,4,4,5,4,4,2,0,2
20648,0,0,1,0,2,1,1,1,1,0,3,5,4,4,2,2,0,1,0
20649,0,0,2,1,0,2,1,0,0,0,4,1,1,4,1,2,1,1,1
20650,1,1,1,0,1,2,1,0,0,1,5,2,2,4,2,2,3,2,1
20651,0,0,2,1,2,0,0,0,0,0,2,1,1,2,2,1,2,1,1
20652,0,0,3,1,2,1,1,1,1,1,5,4,4,4,2,2,1,1,0
20653,0,0,2,0,1,2,0,0,1,0,4,1,1,4,1,5,3,1,1
20654,0,0,3,0,3,2,1,1,1,0,3,4,1,5,4,1,2,1,1
20655,0,1,2,1,2,1,1,0,1,0,4,2,1,5,2,1,2,1,2
20656,0,0,2,0,3,2,1,1,1,0,5,4,2,4,2,1,3,2,1
20657,1,1,4,1,3,1,1,1,1,0,4,1,2,4,4,4,3,1,2
20658,0,1,3,1,1,2,1,1,1,0,4,4,5,5,5,1,1,2,2
20659,0,1,4,0,2,2,1,0,1,1,4,2,4,4,4,4,3,1,2
20660,0,0,0,1,2,2,1,0,0,0,5,2,2,5,4,2,3,1,0
20661,1,1,2,1,2,2,1,0,1,0,5,1,1,5,4,1,3,1,1
20662,0,0,1,0,3,1,1,0,0,0,3,2,1,4,1,1,3,1,1
20663,0,1,4,1,2,1,0,1,1,0,5,5,4,4,4,2,1,1,2
20664,0,0,2,1,1,2,1,0,0,0,4,2,4,4,2,1,3,1,2
20665,1,0,2,0,2,1,1,0,0,0,4,2,2,2,2,1,0,0,0
20666,1,0,4,1,0,2,1,0,0,0,5,2,1,4,2,1,3,1,1
20667,0,0,2,1,2,2,1,0,0,0,4,1,2,1,1,2,2,1,1
20668,0,1,0,1,3,2,1,0,0,1,4,4,2,5,4,1,1,1,1
20669,0,0,0,1,2,1,1,0,0,0,3,2,4,3,2,2,2,1,1
20670,0,1,4,0,3,1,0,1,1,0,4,2,2,5,4,1,3,1,1
20671,0,1,3,1,2,2,1,0,0,0,5,2,2,5,4,1,2,1,2
20672,1,1,3,1,2,2,1,0,0,1,5,4,2,5,4,1,2,2,2
20673,0,0,0,0,3,2,0,1,1,0,5,4,5,5,1,4,0,1,1
20674,0,1,3,0,2,1,1,1,1,1,4,5,4,4,2,4,1,1,2
20675,1,1,3,0,1,1,1,0,1,0,4,4,2,4,4,2,0,1,1
20676,0,0,2,0,2,2,1,0,1,0,4,2,1,4,2,2,3,1,1
20677,0,0,0,0,1,1,0,0,0,0,5,1,1,4,4,1,3,2,1
20678,0,0,4,1,1,2,1,0,1,1,4,1,4,4,2,2,3,2,2
20679,0,1,0,0,2,1,1,0,1,0,4,1,2,4,1,4,3,1,0
20680,0,1,0,1,2,1,1,0,1,0,4,4,2,5,4,2,2,1,0
20681,0,0,2,0,0,1,0,0,0,1,2,1,1,2,1,1,2,1,1
20682,0,1,3,1,3,2,1,1,0,0,5,4,4,5,5,1,1,1,1
20683,0,1,2,1,3,2,1,0,0,1,4,4,4,5,5,2,2,2,1
20684,0,0,2,1,2,1,1,0,0,0,2,1,4,2,2,4,1,1,1
20685,0,0,3,1,2,1,1,1,1,0,4,1,4,4,1,4,2,1,2
20686,0,1,4,1,0,1,1,1,1,0,2,2,4,5,4,4,1,1,2
20687,0,0,0,1,2,1,1,0,0,0,4,5,4,4,2,4,0,0,2
20688,0,0,0,1,2,1,1,1,0,0,4,2,2,2,1,2,2,1,0
20689,1,1,4,1,2,1,1,0,0,1,4,4,4,5,4,1,3,2,2
20690,0,0,4,1,1,1,1,1,1,0,2,1,1,2,2,1,2,1,2
20691,0,0,2,1,1,1,1,0,0,0,3,3,4,4,1,1,2,1,1
20692,0,0,2,1,3,1,1,1,0,0,5,5,1,3,1,1,2,1,1
20693,0,1,4,0,3,1,1,0,1,1,1,2,1,1,1,1,0,1,2
20694,1,1,1,1,2,1,1,0,0,1,4,4,4,5,4,4,3,2,2
20695,1,0,3,0,1,2,0,0,0,1,5,2,2,4,2,1,3,1,1
20696,0,0,0,1,1,2,1,0,0,0,4,2,1,4,2,2,3,1,1
20697,0,1,4,0,2,2,1,1,1,1,3,1,3,5,2,1,1,1,0
20698,1,1,1,1,2,0,1,0,0,1,3,5,4,4,4,5,1,0,2
20699,0,0,2,0,0,2,1,0,0,0,2,1,1,4,1,1,2,1,1
20700,0,0,2,1,2,1,1,0,0,0,4,1,1,2,1,1,3,1,0
20701,1,1,4,0,0,2,1,0,0,0,5,4,4,5,4,1,3,1,2
20702,0,1,4,1,0,2,1,0,0,0,1,1,1,5,1,1,3,1,2
20703,0,1,0,1,2,1,1,0,0,0,5,4,4,4,4,4,2,2,1
20704,0,1,0,1,1,1,1,1,0,1,4,2,2,5,1,2,1,0,1
20705,0,1,2,0,3,1,1,1,1,1,5,2,4,4,2,4,2,1,2
20706,0,0,2,1,2,1,0,0,1,1,4,2,2,5,2,2,1,1,1
20707,0,0,2,1,0,2,1,0,0,0,5,2,2,5,2,1,3,1,1
20708,0,0,2,0,1,1,0,0,0,0,4,1,1,5,1,1,2,1,1
20709,0,0,3,0,2,1,1,1,0,0,4,2,2,4,2,1,3,2,2
20710,1,1,2,1,2,2,1,1,1,0,5,4,5,5,2,4,0,1,1
20711,0,0,2,1,2,2,0,0,0,0,4,1,2,4,1,2,1,1,1
20712,0,0,1,0,2,0,0,1,1,0,4,4,4,4,2,4,1,0,2
20713,0,0,1,1,0,2,0,0,0,1,4,2,2,4,2,2,3,1,1
20714,0,0,4,0,0,1,0,0,1,1,5,1,1,5,1,1,2,0,0
20715,0,1,2,0,2,0,1,1,1,0,4,4,4,5,4,2,1,0,1
20716,0,0,4,1,2,1,0,0,0,1,5,2,2,5,4,2,0,1,1
20717,0,0,1,0,1,0,1,1,1,0,4,1,4,4,1,2,2,1,1
20718,0,0,2,1,0,1,0,0,0,0,3,1,1,4,1,2,2,2,1
20719,0,0,2,1,1,1,1,0,0,0,5,1,5,2,2,5,3,2,1
20720,1,1,4,1,1,0,1,1,1,1,5,5,5,3,5,4,0,0,2
20721,1,1,3,0,2,2,1,0,0,0,4,2,1,4,2,1,3,2,1
20722,0,1,3,0,1,2,1,1,0,0,4,1,1,5,2,1,3,2,2
20723,0,0,3,1,2,2,1,1,1,1,5,4,4,5,4,1,3,2,2
20724,0,0,0,0,1,1,1,0,0,0,5,1,2,5,4,2,1,1,2
20725,0,0,4,1,0,2,1,1,0,0,4,1,1,4,2,1,0,2,1
20726,0,0,3,1,2,2,1,0,0,0,5,5,5,5,5,1,3,1,1
20727,1,1,2,1,2,2,1,0,0,1,5,4,5,5,5,5,3,2,2
20728,0,1,3,0,3,1,0,0,0,0,5,5,4,5,4,2,1,2,1
20729,0,0,4,0,0,0,1,1,1,0,3,1,1,3,1,1,0,0,2
20730,0,0,1,1,2,1,1,1,1,0,4,1,2,4,2,2,1,0,1
20731,0,1,4,0,1,2,1,1,1,1,3,2,2,4,2,2,2,1,2
20732,0,1,3,1,1,1,1,0,0,0,5,1,1,4,1,1,3,2,0
20733,0,1,4,0,3,1,1,1,1,1,4,2,1,5,4,1,2,1,2
20734,1,1,3,0,2,2,1,0,0,0,4,2,1,5,4,1,3,2,1
20735,0,1,2,1,2,1,1,0,0,1,5,1,5,5,4,1,0,0,2
20736,0,1,2,1,3,2,1,0,0,1,5,4,2,5,4,2,2,1,0
20737,1,1,3,1,2,1,1,0,0,0,4,4,2,5,2,2,2,1,2
20738,0,0,0,0,3,2,0,0,1,0,1,1,1,4,1,1,1,1,1
20739,0,1,4,0,1,1,0,0,0,0,4,2,2,5,2,2,3,1,2
20740,0,1,2,1,1,2,0,0,0,0,5,1,2,4,4,2,3,2,1
20741,1,1,3,1,2,1,1,1,0,0,4,5,4,5,4,4,3,1,1
20742,1,1,2,0,3,2,1,0,0,1,3,4,2,5,2,4,2,1,2
20743,0,1,4,0,2,1,0,1,1,1,4,2,2,5,4,2,1,1,2
20744,1,1,2,1,1,2,0,0,0,1,4,2,1,4,1,1,1,1,1
20745,0,0,3,0,1,2,0,0,0,0,2,4,2,4,4,1,2,1,1
20746,0,0,1,0,3,2,1,0,0,0,4,2,4,4,1,1,2,0,1
20747,0,0,3,0,1,1,0,0,0,0,4,1,1,4,1,1,1,1,1
20748,0,1,4,1,1,1,0,0,0,0,3,1,2,3,1,1,1,0,2
20749,0,0,3,0,1,2,1,0,1,1,5,3,1,5,1,2,2,0,1
20750,1,1,3,0,1,1,1,1,1,0,4,1,4,5,4,1,3,2,2
20751,0,1,4,0,2,1,1,1,0,1,4,1,2,5,2,1,3,1,2
20752,1,1,0,0,1,2,1,0,1,0,4,2,4,4,2,4,3,1,1
20753,0,0,0,1,1,2,1,0,0,0,4,4,1,2,4,1,3,1,1
20754,1,1,2,0,2,1,1,1,1,0,3,5,2,5,5,2,3,2,1
20755,1,1,0,1,1,2,1,0,0,1,5,4,2,5,4,5,3,1,1
20756,0,0,1,1,1,1,1,1,1,0,4,1,1,4,1,1,0,0,0
20757,0,1,3,0,2,1,1,0,1,0,4,2,2,5,4,2,1,1,1
20758,0,0,2,1,2,1,1,0,1,1,5,2,4,4,2,2,3,2,1
20759,1,1,3,0,2,2,1,0,0,0,3,1,2,4,2,2,3,1,1
20760,0,0,2,0,2,1,1,1,1,0,5,2,1,4,1,1,1,1,0
20761,0,0,4,0,2,0,1,1,0,0,5,1,1,5,1,1,0,1,2
20762,0,0,2,1,2,2,1,0,0,0,2,2,2,1,2,4,2,1,0
20763,0,1,3,0,2,1,1,0,1,1,4,2,4,4,4,4,3,2,1
20764,0,0,3,0,2,1,0,0,0,0,4,2,2,2,1,1,1,1,1
20765,1,1,3,1,2,1,1,1,0,0,5,4,4,4,4,4,1,2,2
20766,0,0,3,1,2,1,1,1,0,0,4,2,2,4,2,1,1,1,1
20767,0,0,3,0,2,2,0,0,0,0,3,1,1,4,1,1,3,2,2
20768,0,0,2,1,2,2,1,0,1,0,3,2,1,4,1,1,2,2,2
20769,1,1,1,1,2,2,1,0,1,0,4,4,4,4,4,4,3,2,1
20770,1,1,2,1,2,2,1,1,0,1,5,5,1,5,5,1,2,2,2
20771,0,0,0,0,2,1,1,0,0,1,3,1,1,1,1,1,2,2,2
20772,0,1,2,0,1,2,1,0,0,0,3,1,1,3,4,1,3,2,1
20773,1,1,3,1,1,2,1,0,0,0,4,2,2,4,1,1,3,1,2
20774,0,0,4,0,3,0,0,0,0,0,5,1,2,5,1,2,3,1,1
20775,0,0,0,1,1,1,0,1,0,0,3,2,1,4,4,1,2,2,2
20776,1,1,1,1,2,1,1,1,0,1,4,5,2,4,5,2,3,2,1
20777,0,0,3,1,2,1,1,0,1,0,4,2,2,4,2,4,1,1,0
20778,0,1,3,0,2,1,0,1,1,1,3,1,1,5,2,4,1,1,1
20779,0,1,2,0,2,1,1,1,1,0,4,1,2,5,4,4,1,1,1
20780,0,0,4,1,1,1,1,1,0,1,4,2,2,4,2,2,1,1,2
20781,0,1,2,0,1,1,1,0,0,0,3,1,2,4,2,2,2,2,1
20782,0,0,4,1,0,2,0,0,0,0,1,1,1,1,1,4,1,1,2
20783,0,0,2,0,1,2,1,0,0,0,3,1,1,3,1,1,3,1,1
20784,0,0,1,0,3,2,1,1,1,0,4,2,1,4,2,1,2,0,1
20785,0,1,1,1,3,2,1,1,1,0,5,4,4,5,4,1,3,1,1
20786,0,1,3,1,1,1,1,1,1,1,3,2,2,5,2,4,2,1,2
20787,1,1,4,1,1,2,1,1,0,1,5,4,1,5,5,1,1,1,2
20788,1,1,2,0,2,2,1,0,0,0,4,4,4,4,4,1,2,1,1
20789,1,1,1,0,3,2,1,1,1,0,4,4,4,4,5,4,3,1,2
20790,0,1,3,0,2,1,1,0,0,1,5,4,2,5,4,1,3,2,2
20791,0,1,1,1,2,1,1,0,0,0,3,2,2,4,4,4,2,2,2
20792,0,0,3,0,0,0,1,1,0,0,3,1,1,3,1,1,1,1,1
20793,1,0,0,1,1,2,0,0,0,0,5,5,1,4,2,1,2,2,2
20794,1,1,1,1,2,1,1,1,1,0,5,4,5,5,5,4,2,1,1
20795,0,0,0,0,0,2,0,0,0,0,3,2,2,4,2,1,3,2,1
20796,0,1,3,1,2,1,1,0,1,0,4,2,2,4,2,1,3,1,2
20797,1,1,1,0,2,2,0,0,1,1,4,4,2,4,2,2,3,2,1
20798,0,0,0,0,1,1,1,1,1,0,2,5,2,5,2,2,0,0,1
20799,0,0,2,0,3,1,1,1,1,0,4,2,2,4,1,2,0,1,0
20800,0,0,3,0,2,1,0,0,0,0,4,2,4,5,1,1,1,1,2
20801,0,0,0,0,0,1,1,1,1,0,3,1,4,4,2,2,1,1,1
20802,0,0,0,1,2,0,1,0,0,0,3,2,2,2,2,4,2,1,1
20803,1,0,2,1,2,1,1,0,0,0,5,2,1,5,4,4,3,1,1
20804,0,1,4,1,1,1,1,0,0,1,2,2,4,5,1,1,3,1,2
20805,0,0,3,0,2,1,1,0,0,0,4,2,4,4,2,2,2,1,1
20806,1,1,2,1,3,2,1,0,0,0,3,5,4,5,4,1,3,2,1
20807,0,0,0,1,1,1,0,0,0,0,4,1,1,2,1,2,2,1,1
20808,0,1,4,1,2,0,1,1,1,0,4,5,4,5,2,4,1,1,2
20809,1,0,3,0,0,2,1,0,0,0,4,4,1,5,4,2,3,2,1
20810,0,0,4,0,3,0,0,0,0,0,4,4,4,5,5,5,3,0,2
20811,1,0,0,1,1,1,0,0,0,0,4,1,1,5,4,2,1,1,1
20812,0,0,0,0,2,1,1,1,1,1,4,2,4,4,2,4,2,1,1
20813,0,0,2,0,1,1,1,1,1,0,4,1,1,4,1,2,1,1,1
20814,0,0,1,1,1,1,0,0,0,0,4,2,2,4,2,2,2,1,1
20815,0,1,4,1,2,1,1,1,1,0,4,2,2,5,2,1,3,1,2
20816,1,0,1,0,2,1,1,0,0,0,4,2,4,4,2,2,3,2,1
20817,0,0,3,0,0,1,1,0,0,0,4,3,2,4,2,1,1,1,2
20818,0,0,0,0,1,1,1,0,0,1,4,2,2,2,2,1,3,1,1
20819,0,0,2,0,0,2,0,0,0,0,1,1,1,1,1,1,2,1,1
20820,1,1,2,0,3,1,1,0,0,1,5,4,5,4,5,5,3,2,2
20821,0,1,3,1,1,2,0,0,0,0,4,1,1,4,2,2,3,2,1
20822,0,0,0,0,2,1,1,1,1,1,3,4,5,5,4,5,0,0,2
20823,0,0,4,1,1,1,0,1,1,1,1,1,4,4,1,2,1,1,2
20824,0,1,0,0,2,2,1,0,0,0,4,2,1,4,2,1,3,1,0
20825,0,0,2,1,1,2,1,0,0,0,4,1,1,4,1,5,3,2,1
20826,0,0,2,0,0,1,0,0,0,0,2,1,4,4,2,2,3,1,0
20827,1,1,3,0,2,1,1,1,0,0,4,2,1,4,4,1,3,1,1
20828,0,0,4,0,0,1,0,0,0,0,4,1,1,4,1,1,1,0,2
20829,0,0,2,1,3,2,1,1,0,0,5,2,5,4,1,4,2,1,1
20830,0,0,1,0,1,2,0,0,0,0,5,2,1,3,2,1,3,1,1
20831,1,1,0,1,1,2,0,1,0,0,4,4,2,4,4,2,3,2,1
20832,0,1,4,1,2,2,0,0,0,1,4,4,1,5,4,1,3,1,2
20833,1,1,3,0,2,2,1,0,0,0,4,1,1,4,4,1,3,2,0
20834,1,1,4,1,2,2,1,0,0,0,5,4,4,5,4,1,3,2,2
20835,0,0,3,1,1,1,1,0,0,0,4,1,1,4,2,1,1,1,2
20836,0,1,2,1,2,1,1,0,1,0,4,2,2,4,1,2,3,1,1
20837,1,1,4,0,3,1,1,1,1,0,5,4,4,5,4,2,1,0,2
20838,0,0,0,0,2,1,1,0,0,1,5,2,1,4,2,1,3,2,1
20839,1,0,3,0,3,1,1,0,0,0,4,2,5,5,4,1,2,1,1
20840,0,1,2,1,2,1,1,1,1,1,5,5,1,5,5,1,1,1,1
20841,1,1,4,0,3,1,1,1,1,0,3,4,4,5,4,2,3,1,2
20842,0,1,4,1,3,2,0,1,0,0,3,1,5,4,4,4,3,1,2
20843,1,1,3,1,1,1,0,0,0,0,4,2,1,4,4,4,2,1,2
20844,0,0,4,1,2,1,1,0,1,0,3,1,1,3,2,1,2,1,2
20845,1,1,3,1,1,1,1,0,0,1,4,5,1,5,5,2,1,1,1
20846,0,0,0,1,3,1,1,1,0,0,4,5,5,5,5,4,0,1,1
20847,0,1,3,0,2,2,1,1,0,0,4,1,1,5,1,1,3,2,1
20848,0,0,2,0,1,1,1,0,0,0,3,1,1,4,1,1,1,1,1
20849,0,0,4,1,1,1,1,0,0,1,3,1,1,1,1,1,2,0,2
20850,0,0,1,1,2,1,1,1,0,0,4,4,4,4,4,2,3,2,2
20851,0,0,2,1,1,1,1,1,1,1,4,1,2,4,2,2,3,1,1
20852,0,0,1,1,1,1,1,0,0,0,2,1,1,1,1,1,2,2,1
20853,0,0,2,1,3,2,1,1,1,0,4,2,4,5,4,4,2,2,2
20854,0,1,4,0,2,2,1,1,0,1,5,2,4,5,4,1,3,1,2
20855,0,1,3,0,3,1,1,0,1,1,5,5,5,5,5,5,1,1,2
20856,0,1,3,0,1,1,0,0,0,1,3,1,2,3,2,2,2,1,1
20857,0,0,0,0,1,1,0,0,0,0,3,3,1,4,1,1,3,2,1
20858,0,0,3,1,2,1,0,0,0,1,4,2,2,4,2,2,2,1,2
20859,0,0,0,0,2,0,1,0,0,0,4,1,2,4,1,2,1,1,1
20860,1,1,2,1,2,2,1,0,0,1,4,5,4,4,5,1,2,2,1
20861,0,0,4,1,1,2,1,0,0,1,4,1,2,4,1,2,3,0,2
20862,1,0,1,0,2,1,1,0,0,1,5,4,1,5,5,1,3,2,1
20863,0,0,2,0,2,1,1,0,0,0,4,2,4,2,2,5,2,1,1
20864,0,0,2,0,1,1,1,0,0,0,5,4,2,4,1,1,3,2,1
20865,0,1,4,1,2,2,1,1,1,1,5,4,1,5,4,1,1,1,2
20866,0,1,4,1,2,1,1,1,1,1,4,2,4,5,2,4,2,1,2
20867,0,0,3,0,1,2,1,1,1,0,4,2,2,4,2,2,3,1,2
20868,0,1,2,1,0,2,0,1,0,0,4,2,5,2,1,5,2,1,1
20869,0,0,2,1,0,1,0,0,0,0,3,1,1,4,1,1,3,2,1
20870,1,1,0,0,0,1,1,0,0,0,4,1,1,4,1,1,2,1,1
20871,0,0,2,1,0,1,1,1,1,1,5,1,4,4,2,2,2,1,2
20872,0,0,2,0,1,1,1,0,0,0,3,2,4,2,2,4,1,1,1
20873,0,0,1,1,1,1,1,0,0,1,5,1,1,4,4,4,2,2,2
20874,0,1,2,0,3,2,1,1,1,1,5,2,1,5,3,2,2,1,2
20875,0,0,4,0,0,2,0,0,0,0,3,1,1,3,1,1,2,1,2
20876,0,1,1,1,3,0,1,1,1,0,3,5,5,5,5,4,2,1,2
20877,1,0,4,1,2,2,1,0,0,0,5,1,1,5,1,1,2,1,2
20878,0,0,2,0,2,1,1,0,0,0,4,2,1,4,1,4,1,2,1
20879,0,0,3,0,2,0,1,1,0,0,2,1,1,2,1,1,2,1,1
20880,0,0,2,1,3,1,1,1,1,0,2,2,2,2,1,4,3,2,2
20881,0,1,4,1,3,1,1,1,1,1,5,5,2,5,5,1,0,1,2
20882,0,1,0,0,1,1,1,1,1,0,4,2,1,4,4,4,1,1,1
20883,1,1,4,0,2,1,0,0,0,0,2,2,2,5,4,1,1,1,2
20884,1,0,1,1,2,2,1,0,0,0,5,4,4,5,2,4,3,1,1
20885,0,1,2,1,2,1,1,0,0,0,3,5,1,5,4,1,3,2,1
20886,1,1,3,0,2,1,1,1,1,0,4,2,4,4,2,2,3,1,1
20887,0,1,4,1,1,1,0,0,0,0,5,4,2,5,4,1,2,1,2
20888,0,1,4,1,2,2,1,1,1,0,3,4,1,5,3,1,2,1,1
20889,0,0,1,1,2,2,1,1,1,0,4,5,1,5,4,4,3,2,1
20890,0,1,4,1,1,1,0,0,0,0,4,2,1,4,4,1,3,1,1
20891,0,0,2,1,1,2,1,0,0,0,3,2,4,4,2,4,3,2,2
20892,0,1,4,1,2,2,1,0,0,0,4,2,4,4,4,2,3,1,1
20893,0,1,3,1,2,1,1,0,0,0,4,2,2,5,4,1,3,1,1
20894,0,1,4,0,1,1,0,1,1,0,4,2,2,4,4,2,0,1,2
20895,0,1,3,1,2,2,1,1,0,0,3,1,1,3,2,1,2,1,1
20896,0,0,0,1,3,1,1,1,1,0,2,4,5,5,5,1,2,1,2
20897,0,0,4,0,0,0,0,0,0,1,3,3,1,3,2,1,3,1,1
20898,1,0,0,1,2,2,1,0,0,1,5,5,4,5,5,2,1,2,2
20899,0,1,3,1,1,1,1,1,0,1,4,2,2,5,4,2,1,2,2
20900,0,0,0,0,1,0,1,0,0,1,4,2,2,4,2,1,1,0,1
20901,0,1,3,0,2,1,1,1,1,0,4,4,2,4,4,4,3,1,2
20902,0,0,1,1,3,1,1,1,1,0,1,1,5,4,1,5,1,1,1
20903,1,1,2,1,2,1,1,1,1,0,4,1,1,4,2,2,0,0,2
20904,1,1,3,0,1,2,1,1,0,0,5,2,4,5,4,1,2,2,1
20905,0,0,3,0,0,0,1,1,1,1,4,1,1,5,1,1,2,2,2
20906,0,0,2,1,3,2,1,1,1,0,5,5,5,5,5,1,3,2,2
20907,0,0,0,0,0,2,0,0,0,0,5,1,2,5,1,1,1,2,1
20908,0,0,2,1,2,0,0,1,0,0,4,1,1,2,1,5,2,1,1
20909,0,0,3,1,2,1,1,0,0,0,4,4,4,4,4,4,2,0,1
20910,0,0,3,1,2,1,0,0,0,0,4,2,2,4,2,2,1,1,2
20911,1,1,3,0,0,2,1,1,1,0,5,4,2,5,4,1,3,2,1
20912,1,1,3,0,2,1,1,0,0,1,4,4,2,5,4,2,2,1,2
20913,0,1,4,1,2,0,1,1,1,0,5,1,2,5,5,2,0,1,2
20914,0,0,0,0,0,1,0,0,0,0,4,1,1,4,1,1,3,1,1
20915,0,0,1,1,1,1,1,1,1,0,2,1,4,4,1,1,2,1,1
20916,0,0,2,0,2,1,0,0,0,0,2,2,4,2,2,2,2,2,1
20917,1,1,3,1,2,1,1,1,1,0,5,4,1,4,4,1,3,2,2
20918,0,0,3,1,2,1,1,1,1,0,4,1,1,4,1,5,2,1,1
20919,0,0,2,1,2,1,1,1,1,0,5,1,1,5,1,4,2,1,1
20920,0,1,3,1,1,2,0,0,0,1,3,2,2,4,4,1,2,2,1
20921,0,0,2,0,1,1,0,1,0,1,3,1,5,1,1,5,1,1,2
20922,0,0,3,0,2,2,0,0,0,0,2,2,2,2,2,2,1,1,2
20923,0,0,1,1,1,1,1,0,0,0,4,1,1,4,2,1,3,2,1
20924,1,1,2,1,2,2,1,0,0,0,5,1,1,5,2,1,3,2,1
20925,1,1,2,1,1,1,0,0,0,0,4,2,2,4,2,1,3,1,1
20926,0,0,0,0,1,1,0,0,0,0,4,2,2,5,2,1,0,2,2
20927,1,1,3,1,3,2,1,1,1,1,4,4,5,5,5,5,1,1,2
